@relation weather
@attribute temperature real
@attribute humidity real
@attribute pressure real
@attribute luminosity real
@data
30,46,85218.00,3184
31,45,85224.00,3346
30,46,85225.00,3346
34,44,85227.00,3346
32,45,85221.00,3346
30,47,85225.00,3184
30,47,85230.00,3184
27,46,85225.00,3346
25,46,85222.00,3346
25,46,85220.00,3184
30,50,85229.00,3184
30,50,85222.00,3346
30,50,85218.00,3184
30,50,85217.00,3346
30,49,85220.00,3184
30,49,85222.00,3526
30,50,85215.00,3346
30,51,85216.00,3526
30,48,85214.00,3526
30,49,85213.00,3526
30,50,85214.00,2066
30,49,85209.00,3526
30,50,85210.00,3526
30,51,85211.00,3526
30,52,85205.00,3526
30,52,85209.00,3526
30,57,85205.00,3526
30,52,85203.00,3526
30,52,85210.00,3725
30,53,85202.00,3526
30,52,85210.00,3725
31,51,85202.00,3526
30,52,85208.00,3526
30,52,85210.00,3949
30,52,85202.00,3725
30,52,85208.00,3725
30,52,85214.00,3725
30,52,85209.00,3526
30,52,85201.00,3725
30,52,85213.00,3725
30,52,85212.00,3725
30,52,85208.00,3725
30,52,85210.00,3725
30,53,85210.00,3725
30,52,85210.00,3725
30,53,85203.00,3526
30,53,85211.00,3949
30,53,85209.00,3949
30,53,85211.00,3526
30,53,85208.00,3725
30,53,85200.00,3725
30,53,85203.00,3725
30,54,85199.00,3725
30,54,85198.00,3526
31,52,85200.00,3725
30,54,85200.00,3949
30,55,85203.00,3526
30,54,85199.00,3725
31,52,85192.00,3725
31,52,85187.00,3526
31,56,85185.00,3526
31,52,85191.00,3526
31,52,85190.00,3526
31,52,85187.00,3526
31,52,85188.00,3526
31,53,85187.00,3346
31,54,85187.00,3526
31,52,85185.00,3346
31,52,85183.00,3346
32,52,85182.00,3526
31,52,85191.00,3346
31,52,85183.00,3526
31,53,85188.00,3184
31,52,85189.00,3036
31,53,85188.00,3036
31,54,85189.00,2901
31,52,85199.00,2558
31,52,85201.00,2461
31,52,85198.00,2461
31,52,85197.00,2461
31,52,85196.00,2558
31,52,85202.00,2558
31,52,85201.00,2558
30,53,85204.00,2371
30,53,85201.00,2287
25,49,85203.00,2371
32,54,85201.00,2287
30,53,85209.00,2371
30,54,85202.00,2135
30,56,85205.00,2135
30,54,85200.00,2135
30,54,85212.00,2066
30,56,85205.00,2135
30,54,85201.00,2066
30,55,85205.00,2002
30,56,85204.00,2002
30,56,85205.00,1941
30,56,85202.00,1941
30,58,85210.00,1941
30,56,85202.00,2066
30,56,85205.00,1883
29,56,85195.00,1883
30,55,85198.00,1778
31,55,85195.00,1883
29,55,85192.00,1883
29,56,85195.00,1829
29,56,85198.00,1883
29,56,85192.00,1941
29,56,85196.00,2002
29,58,85195.00,1941
30,57,85190.00,1883
29,58,85201.00,1941
29,57,85198.00,2002
29,57,85200.00,2135
29,57,85199.00,1941
29,57,85198.00,1941
29,57,85204.00,2002
29,57,85209.00,1941
29,57,85215.00,1941
29,58,85212.00,2002
29,57,85214.00,1941
29,58,85222.00,2002
29,57,85223.00,1883
29,58,85226.00,1883
29,58,85235.00,1778
29,58,85234.00,1778
29,58,85242.00,1683
29,58,85237.00,1683
29,58,85242.00,1558
29,58,85249.00,1520
29,58,85247.00,1450
22,93,85268.00,967
22,93,85264.00,967
21,93,85261.00,1000
21,93,85264.00,1016
21,93,85269.00,1034
21,93,85264.00,1034
21,93,85258.00,1071
21,93,85263.00,1152
21,93,85260.00,1016
21,93,85260.00,1034
21,93,85258.00,1090
21,93,85253.00,1110
21,93,85251.00,1090
21,93,85263.00,1110
21,93,85258.00,1090
21,93,85253.00,1071
21,93,85258.00,952
21,94,85254.00,952
21,94,85250.00,937
21,94,85256.00,922
21,94,85252.00,908
21,94,85259.00,908
21,94,85251.00,894
21,94,85250.00,868
21,94,85250.00,868
21,94,85251.00,855
21,94,85250.00,855
21,94,85255.00,819
21,94,85257.00,786
21,94,85257.00,755
21,94,85258.00,746
21,94,85254.00,727
21,94,85251.00,709
21,94,85251.00,700
21,94,85250.00,691
21,94,85256.00,675
21,94,85253.00,675
21,94,85252.00,675
21,94,85255.00,675
21,94,85257.00,700
21,94,85253.00,691
21,94,85256.00,709
21,94,85260.00,727
21,94,85256.00,765
22,94,85255.00,622
21,94,85252.00,755
21,94,85251.00,521
21,94,85255.00,691
21,94,85255.00,659
21,94,85260.00,431
21,94,85256.00,559
21,94,85253.00,420
21,94,85255.00,583
21,94,85260.00,488
21,94,85256.00,629
21,94,85254.00,109
21,94,85262.00,417
21,94,85259.00,542
21,94,85257.00,577
21,94,85256.00,571
21,94,85254.00,532
21,94,85251.00,310
21,94,85260.00,542
21,94,85261.00,548
21,94,85261.00,548
21,94,85256.00,542
21,94,85259.00,542
21,94,85255.00,542
21,94,85256.00,542
21,94,85255.00,548
21,94,85257.00,537
21,94,85258.00,537
22,93,85258.00,2461
22,93,85250.00,2371
22,93,85256.00,2371
22,93,85257.00,2002
22,93,85255.00,2135
22,93,85253.00,2135
22,93,85262.00,2208
22,93,85260.00,2002
22,93,85261.00,2066
22,93,85259.00,2066
22,93,85264.00,2135
22,93,85266.00,2135
22,93,85259.00,2135
22,93,85259.00,2461
22,93,85269.00,2208
22,93,85261.00,2287
22,93,85261.00,2371
22,93,85261.00,2461
22,93,85258.00,2371
22,93,85262.00,2558
22,93,85258.00,2664
22,93,85255.00,2777
22,93,85264.00,2664
22,93,85260.00,2777
22,93,85253.00,2777
22,93,85259.00,2777
22,93,85255.00,2901
22,93,85258.00,2777
23,92,85250.00,2901
23,92,85250.00,2901
23,92,85253.00,2901
23,92,85250.00,2901
23,92,85249.00,2777
23,92,85248.00,2901
23,92,85246.00,2777
23,92,85251.00,2901
23,92,85250.00,2777
23,92,85248.00,2901
23,92,85245.00,2901
23,90,85247.00,2777
23,90,85243.00,2777
23,90,85244.00,2777
23,90,85247.00,2777
23,90,85240.00,2777
22,91,85234.00,2901
22,91,85237.00,2777
23,90,85236.00,2777
23,90,85234.00,2901
22,91,85243.00,2777
23,90,85237.00,2777
23,90,85233.00,2777
23,90,85233.00,2777
23,90,85231.00,2777
23,90,85232.00,3346
23,90,85231.00,2901
22,91,85230.00,2777
23,90,85230.00,2777
23,90,85228.00,2901
23,90,85225.00,2901
23,90,85222.00,2777
23,90,85228.00,3036
23,90,85227.00,2777
23,90,85226.00,2901
23,90,85224.00,2777
23,90,85225.00,2901
22,91,85224.00,2901
24,90,85228.00,2901
22,91,85224.00,2901
23,90,85224.00,2901
23,90,85221.00,2901
23,90,85231.00,2777
23,90,85227.00,2901
22,91,85227.00,3036
23,90,85228.00,2901
23,90,85224.00,2777
23,90,85227.00,3036
23,90,85223.00,2901
23,90,85229.00,2664
23,89,85232.00,2901
23,89,85227.00,2901
23,89,85228.00,2901
23,89,85228.00,2901
23,89,85227.00,3184
23,89,85230.00,2901
23,89,85231.00,2777
23,89,85234.00,2901
23,89,85227.00,3036
23,90,85235.00,3036
23,90,85230.00,2777
23,90,85231.00,2901
23,90,85233.00,2777
23,89,85230.00,2777
23,89,85233.00,2777
23,90,85233.00,2777
23,89,85235.00,2777
23,89,85235.00,2777
23,89,85239.00,2777
23,89,85241.00,2664
23,89,85232.00,2777
23,89,85240.00,2664
23,89,85243.00,2664
23,89,85237.00,2777
23,89,85234.00,2664
23,89,85232.00,2664
23,89,85224.00,2777
23,89,85227.00,2777
23,89,85230.00,2461
24,89,85233.00,2664
24,89,85234.00,2664
24,89,85231.00,2664
24,89,85232.00,2558
24,89,85231.00,2664
24,89,85233.00,2664
24,89,85234.00,2461
24,89,85227.00,2461
24,89,85232.00,2461
24,89,85230.00,2461
23,89,85236.00,2558
24,89,85230.00,2461
24,87,85235.00,2558
23,87,85227.00,2461
24,87,85228.00,2558
24,89,85236.00,2461
24,89,85231.00,2371
24,89,85229.00,2461
24,87,85227.00,2371
24,87,85229.00,2461
23,87,85225.00,2371
23,87,85223.00,2371
23,87,85228.00,2371
24,87,85229.00,2461
22,88,85224.00,2371
24,87,85231.00,2287
24,87,85219.00,2287
24,87,85227.00,2287
23,87,85221.00,2371
23,87,85220.00,2371
24,87,85221.00,2371
23,87,85219.00,2371
23,87,85220.00,2461
24,87,85219.00,2287
23,87,85214.00,2208
23,87,85216.00,2287
24,87,85215.00,2371
23,87,85213.00,2208
24,87,85215.00,2371
24,87,85215.00,2208
24,87,85215.00,2371
24,87,85214.00,2287
24,87,85212.00,2208
24,87,85215.00,2208
24,87,85212.00,2208
24,87,85212.00,2208
24,87,85215.00,2287
23,87,85208.00,2135
25,87,85210.00,2208
24,84,85214.00,2135
24,84,85205.00,2208
24,84,85211.00,2208
24,84,85212.00,2135
23,84,85211.00,2208
24,84,85208.00,2208
23,84,85212.00,2208
23,84,85214.00,2208
23,84,85209.00,2135
23,84,85202.00,2066
23,84,85205.00,2066
23,84,85205.00,2135
24,84,85209.00,2135
23,84,85209.00,2066
23,87,85209.00,2066
24,87,85213.00,2135
23,87,85208.00,2066
24,87,85213.00,2066
24,87,85204.00,2066
24,84,85210.00,2066
24,87,85210.00,2066
23,87,85214.00,2135
23,86,85212.00,2135
23,84,85210.00,2066
23,84,85204.00,2135
23,86,85212.00,2002
23,84,85209.00,2002
23,84,85212.00,2135
24,87,85218.00,2066
23,87,85212.00,2066
24,87,85210.00,2135
24,87,85205.00,2002
24,87,85211.00,2135
23,87,85202.00,2066
24,87,85210.00,2066
24,87,85204.00,2066
24,87,85205.00,2066
23,87,85208.00,2066
23,87,85212.00,2002
24,87,85208.00,2066
24,87,85199.00,2002
24,87,85203.00,2002
24,87,85203.00,2002
24,84,85203.00,2066
24,84,85205.00,2002
24,84,85210.00,2066
23,84,85214.00,2002
24,84,85205.00,2066
24,84,85212.00,2002
23,84,85204.00,2135
24,84,85214.00,2002
23,84,85201.00,2066
24,83,85210.00,2066
23,83,85203.00,2066
24,84,85209.00,2066
24,84,85205.00,2066
23,84,85201.00,2066
24,83,85212.00,2002
23,83,85202.00,2066
23,83,85209.00,2066
23,83,85200.00,2066
23,83,85205.00,2066
23,83,85203.00,2066
23,83,85203.00,2066
23,83,85202.00,2066
23,83,85200.00,2135
23,83,85201.00,2135
24,83,85203.00,2135
23,83,85205.00,2135
23,84,85205.00,2002

